@relation OPENJPA_trainingSet13-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Age numeric
@attribute 'Revision number' numeric
@attribute 'Fix number' numeric
@attribute 'Author Number' numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute churn numeric
@attribute MAX_churn numeric
@attribute Buggyness {no,yes}

@data
338,0,15,0,0,0,0,0,0,0,0,no
512,6,15,2,2,1,4,2,2,2,1,no
38,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
163,0,15,0,0,0,0,0,0,0,0,no
718,0,15,0,0,0,0,0,0,0,0,no
121,0,15,0,0,0,0,0,0,0,0,no
4755,145,15,6,0,3,86,12,14.333333,103,41,yes
78,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
1387,16,15,1,0,1,16,16,16,16,16,no
212,0,15,0,0,0,0,0,0,0,0,no
185,0,15,0,0,0,0,0,0,0,0,no
481,0,15,0,0,0,0,0,0,0,0,no
650,0,15,0,0,0,0,0,0,0,0,no
437,0,15,0,0,0,0,0,0,0,0,no
134,0,15,0,0,0,0,0,0,0,0,no
202,0,15,0,0,0,0,0,0,0,0,no
835,0,15,0,0,0,0,0,0,0,0,no
50,0,15,0,0,0,0,0,0,0,0,no
197,0,15,0,0,0,0,0,0,0,0,no
949,0,15,0,0,0,0,0,0,0,0,yes
596,0,15,0,0,0,0,0,0,0,0,no
85,0,15,0,0,0,0,0,0,0,0,no
83,0,15,0,0,0,0,0,0,0,0,no
73,0,15,0,0,0,0,0,0,0,0,no
89,0,15,0,0,0,0,0,0,0,0,no
76,0,15,0,0,0,0,0,0,0,0,no
743,0,15,0,0,0,0,0,0,0,0,no
91,0,15,0,0,0,0,0,0,0,0,no
353,0,15,0,0,0,0,0,0,0,0,yes
363,0,15,0,0,0,0,0,0,0,0,no
748,0,15,0,0,0,0,0,0,0,0,no
903,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
43,0,15,0,0,0,0,0,0,0,0,no
82,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
409,0,15,0,0,0,0,0,0,0,0,no
214,0,15,0,0,0,0,0,0,0,0,no
43,0,15,0,0,0,0,0,0,0,0,no
111,0,15,0,0,0,0,0,0,0,0,no
309,2,15,1,0,1,1,1,1,0,0,yes
262,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
739,0,15,0,0,0,0,0,0,0,0,no
55,0,15,0,0,0,0,0,0,0,0,no
128,0,15,0,0,0,0,0,0,0,0,no
501,0,15,0,0,0,0,0,0,0,0,no
110,0,15,0,0,0,0,0,0,0,0,no
107,0,15,0,0,0,0,0,0,0,0,no
313,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
495,0,15,0,0,0,0,0,0,0,0,no
84,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
94,0,15,0,0,0,0,0,0,0,0,no
93,0,15,0,0,0,0,0,0,0,0,no
91,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
94,0,15,0,0,0,0,0,0,0,0,no
93,0,15,0,0,0,0,0,0,0,0,no
93,0,15,0,0,0,0,0,0,0,0,no
79,0,15,0,0,0,0,0,0,0,0,no
68,0,15,0,0,0,0,0,0,0,0,no
62,0,15,0,0,0,0,0,0,0,0,no
121,0,15,0,0,0,0,0,0,0,0,no
192,0,15,0,0,0,0,0,0,0,0,no
284,0,15,0,0,0,0,0,0,0,0,no
57,0,15,0,0,0,0,0,0,0,0,no
31,0,15,0,0,0,0,0,0,0,0,no
2162,12,15,1,1,1,8,8,8,4,4,yes
70,0,15,0,0,0,0,0,0,0,0,no
51,0,15,0,0,0,0,0,0,0,0,no
80,0,15,0,0,0,0,0,0,0,0,no
43,0,15,0,0,0,0,0,0,0,0,no
357,0,15,0,0,0,0,0,0,0,0,no
245,0,15,0,0,0,0,0,0,0,0,no
246,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
73,0,15,0,0,0,0,0,0,0,0,no
856,0,15,0,0,0,0,0,0,0,0,yes
3258,19,15,5,2,1,14,3,2.8,13,6,yes
461,21,15,1,0,1,21,21,21,21,21,no
426,0,15,0,0,0,0,0,0,0,0,no
325,647,15,1,1,1,325,325,325,3,3,yes
62,0,15,0,0,0,0,0,0,0,0,no
73,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
67,0,15,0,0,0,0,0,0,0,0,no
138,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
66,2,15,1,0,1,1,1,1,0,0,no
66,2,15,1,0,1,1,1,1,0,0,no
66,66,15,1,0,1,66,66,66,66,66,no
66,66,15,1,0,1,66,66,66,66,66,no
389,26,15,2,2,1,16,1,8,20,13,no
140,0,15,0,0,0,0,0,0,0,0,no
70,0,15,0,0,0,0,0,0,0,0,no
516,0,15,0,0,0,0,0,0,0,0,yes
42,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
97,0,15,0,0,0,0,0,0,0,0,no
72,0,15,0,0,0,0,0,0,0,0,no
93,0,15,0,0,0,0,0,0,0,0,no
58,0,15,0,0,0,0,0,0,0,0,no
70,0,15,0,0,0,0,0,0,0,0,no
58,0,15,0,0,0,0,0,0,0,0,no
83,0,15,0,0,0,0,0,0,0,0,no
33,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
79,0,15,0,0,0,0,0,0,0,0,no
92,0,15,0,0,0,0,0,0,0,0,no
84,0,15,0,0,0,0,0,0,0,0,no
199,0,15,0,0,0,0,0,0,0,0,no
76,0,15,0,0,0,0,0,0,0,0,no
85,0,15,0,0,0,0,0,0,0,0,no
71,0,15,0,0,0,0,0,0,0,0,no
32,0,15,0,0,0,0,0,0,0,0,no
85,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
52,0,15,0,0,0,0,0,0,0,0,no
44,0,15,0,0,0,0,0,0,0,0,no
71,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
82,0,15,0,0,0,0,0,0,0,0,no
36,0,15,0,0,0,0,0,0,0,0,no
410,0,15,0,0,0,0,0,0,0,0,no
64,0,15,0,0,0,0,0,0,0,0,no
49,0,15,0,0,0,0,0,0,0,0,no
92,0,15,0,0,0,0,0,0,0,0,no
89,0,15,0,0,0,0,0,0,0,0,no
60,0,15,0,0,0,0,0,0,0,0,no
57,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
728,0,15,0,0,0,0,0,0,0,0,no
71,0,15,0,0,0,0,0,0,0,0,no
69,0,15,0,0,0,0,0,0,0,0,no
75,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
72,0,15,0,0,0,0,0,0,0,0,no
50,0,15,0,0,0,0,0,0,0,0,no
79,0,15,0,0,0,0,0,0,0,0,no
71,0,15,0,0,0,0,0,0,0,0,no
53,0,15,0,0,0,0,0,0,0,0,no
53,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
57,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
62,0,15,0,0,0,0,0,0,0,0,no
68,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
70,0,15,0,0,0,0,0,0,0,0,no
129,0,15,0,0,0,0,0,0,0,0,no
62,0,15,0,0,0,0,0,0,0,0,no
49,0,15,0,0,0,0,0,0,0,0,no
43,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
62,0,15,0,0,0,0,0,0,0,0,no
66,0,15,0,0,0,0,0,0,0,0,no
63,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
70,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
57,0,15,0,0,0,0,0,0,0,0,no
58,0,15,0,0,0,0,0,0,0,0,no
81,0,15,0,0,0,0,0,0,0,0,no
69,0,15,0,0,0,0,0,0,0,0,no
68,0,15,0,0,0,0,0,0,0,0,no
121,0,15,0,0,0,0,0,0,0,0,no
60,0,15,0,0,0,0,0,0,0,0,no
76,0,15,0,0,0,0,0,0,0,0,no
56,0,15,0,0,0,0,0,0,0,0,no
70,0,15,0,0,0,0,0,0,0,0,no
1774,4,15,1,1,1,3,3,3,2,2,no
79,0,15,0,0,0,0,0,0,0,0,no
173,0,15,0,0,0,0,0,0,0,0,no
34,0,15,0,0,0,0,0,0,0,0,no
878,0,15,0,0,0,0,0,0,0,0,no
391,0,15,0,0,0,0,0,0,0,0,no
120,0,15,0,0,0,0,0,0,0,0,no
2378,31,15,3,3,2,27,1,9,25,24,yes
129,0,15,0,0,0,0,0,0,0,0,no
466,0,15,0,0,0,0,0,0,0,0,no
388,0,15,0,0,0,0,0,0,0,0,yes
2121,0,15,0,0,0,0,0,0,0,0,no
84,0,15,0,0,0,0,0,0,0,0,no
117,0,15,0,0,0,0,0,0,0,0,no
100,0,15,0,0,0,0,0,0,0,0,yes
74,0,15,0,0,0,0,0,0,0,0,no
245,0,15,0,0,0,0,0,0,0,0,no
437,0,15,0,0,0,0,0,0,0,0,no
257,0,15,0,0,0,0,0,0,0,0,no
32,0,15,0,0,0,0,0,0,0,0,no
92,0,15,0,0,0,0,0,0,0,0,no
153,0,15,0,0,0,0,0,0,0,0,no
62,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
1986,0,15,0,0,0,0,0,0,0,0,yes
351,0,15,0,0,0,0,0,0,0,0,no
130,0,15,0,0,0,0,0,0,0,0,yes
140,0,15,0,0,0,0,0,0,0,0,no
52,0,15,0,0,0,0,0,0,0,0,no
280,0,15,0,0,0,0,0,0,0,0,no
277,0,15,0,0,0,0,0,0,0,0,no
371,0,15,0,0,0,0,0,0,0,0,yes
92,0,15,0,0,0,0,0,0,0,0,no
305,0,15,0,0,0,0,0,0,0,0,no
460,0,15,0,0,0,0,0,0,0,0,no
157,12,15,1,0,1,12,12,12,12,12,no
125,0,15,0,0,0,0,0,0,0,0,no
122,0,15,0,0,0,0,0,0,0,0,no
123,0,15,0,0,0,0,0,0,0,0,no
235,0,15,0,0,0,0,0,0,0,0,no
427,0,15,0,0,0,0,0,0,0,0,no
527,0,15,0,0,0,0,0,0,0,0,no
610,25,15,1,1,1,22,22,22,19,19,no
107,0,15,0,0,0,0,0,0,0,0,no
74,0,15,0,0,0,0,0,0,0,0,yes
75,0,15,0,0,0,0,0,0,0,0,yes
67,0,15,0,0,0,0,0,0,0,0,no
641,13,15,2,0,2,5,2,2.5,3,3,yes
43,0,15,0,0,0,0,0,0,0,0,no
89,0,15,0,0,0,0,0,0,0,0,no
67,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
68,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
126,0,15,0,0,0,0,0,0,0,0,no
74,0,15,0,0,0,0,0,0,0,0,no
69,0,15,0,0,0,0,0,0,0,0,no
82,0,15,0,0,0,0,0,0,0,0,no
268,13,15,1,0,1,10,10,10,7,7,no
68,0,15,0,0,0,0,0,0,0,0,no
57,0,15,0,0,0,0,0,0,0,0,no
92,0,15,0,0,0,0,0,0,0,0,yes
156,0,15,0,0,0,0,0,0,0,0,no
326,8,15,1,0,1,6,6,6,4,4,yes
69,0,15,0,0,0,0,0,0,0,0,no
64,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
30,0,15,0,0,0,0,0,0,0,0,no
88,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
62,0,15,0,0,0,0,0,0,0,0,no
132,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
52,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
201,0,15,0,0,0,0,0,0,0,0,no
149,0,15,0,0,0,0,0,0,0,0,yes
61,0,15,0,0,0,0,0,0,0,0,no
88,0,15,0,0,0,0,0,0,0,0,no
61,0,15,0,0,0,0,0,0,0,0,no
35,0,15,0,0,0,0,0,0,0,0,no
34,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
475,0,15,0,0,0,0,0,0,0,0,no
34,0,15,0,0,0,0,0,0,0,0,no
116,0,15,0,0,0,0,0,0,0,0,no
1662,0,15,0,0,0,0,0,0,0,0,yes
47,0,15,0,0,0,0,0,0,0,0,no
285,0,15,0,0,0,0,0,0,0,0,no
94,0,15,0,0,0,0,0,0,0,0,no
36,0,15,0,0,0,0,0,0,0,0,no
209,0,15,0,0,0,0,0,0,0,0,no
67,0,15,0,0,0,0,0,0,0,0,no
61,8,15,1,0,1,8,8,8,8,8,no
115,0,15,0,0,0,0,0,0,0,0,yes
59,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
201,0,15,0,0,0,0,0,0,0,0,no
89,0,15,0,0,0,0,0,0,0,0,no
71,0,15,0,0,0,0,0,0,0,0,no
55,0,15,0,0,0,0,0,0,0,0,yes
45,0,15,0,0,0,0,0,0,0,0,no
255,0,15,0,0,0,0,0,0,0,0,no
1006,4,15,1,1,1,2,2,2,0,0,no
55,0,15,0,0,0,0,0,0,0,0,no
721,7,15,1,0,1,5,5,5,3,3,yes
75,0,15,0,0,0,0,0,0,0,0,no
74,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
75,0,15,0,0,0,0,0,0,0,0,no
87,0,15,0,0,0,0,0,0,0,0,no
138,0,15,0,0,0,0,0,0,0,0,yes
212,0,15,0,0,0,0,0,0,0,0,no
150,0,15,0,0,0,0,0,0,0,0,no
160,0,15,0,0,0,0,0,0,0,0,no
473,0,15,0,0,0,0,0,0,0,0,yes
144,0,15,0,0,0,0,0,0,0,0,no
69,0,15,0,0,0,0,0,0,0,0,no
496,45,15,1,1,1,35,35,35,25,25,no
32,0,15,0,0,0,0,0,0,0,0,no
145,0,15,0,0,0,0,0,0,0,0,yes
358,0,15,0,0,0,0,0,0,0,0,yes
222,0,15,0,0,0,0,0,0,0,0,yes
202,0,15,0,0,0,0,0,0,0,0,yes
47,0,15,0,0,0,0,0,0,0,0,yes
35,0,15,0,0,0,0,0,0,0,0,yes
91,0,15,0,0,0,0,0,0,0,0,no
170,0,15,0,0,0,0,0,0,0,0,no
36,0,15,0,0,0,0,0,0,0,0,no
148,0,15,0,0,0,0,0,0,0,0,no
103,0,15,0,0,0,0,0,0,0,0,yes
794,0,15,0,0,0,0,0,0,0,0,yes
591,0,15,0,0,0,0,0,0,0,0,no
120,0,15,0,0,0,0,0,0,0,0,no
772,0,15,0,0,0,0,0,0,0,0,yes
456,0,15,0,0,0,0,0,0,0,0,no
670,0,15,0,0,0,0,0,0,0,0,no
272,0,15,0,0,0,0,0,0,0,0,no
161,0,15,0,0,0,0,0,0,0,0,no
295,0,15,0,0,0,0,0,0,0,0,yes
89,0,15,0,0,0,0,0,0,0,0,no
1299,0,15,0,0,0,0,0,0,0,0,yes
92,0,15,0,0,0,0,0,0,0,0,no
272,0,15,0,0,0,0,0,0,0,0,no
140,0,15,0,0,0,0,0,0,0,0,no
115,0,15,0,0,0,0,0,0,0,0,no
130,0,15,0,0,0,0,0,0,0,0,no
111,0,15,0,0,0,0,0,0,0,0,no
32,0,15,0,0,0,0,0,0,0,0,no
51,0,15,0,0,0,0,0,0,0,0,yes
368,0,15,0,0,0,0,0,0,0,0,yes
94,0,15,0,0,0,0,0,0,0,0,no
193,0,15,0,0,0,0,0,0,0,0,yes
94,0,15,0,0,0,0,0,0,0,0,no
331,0,15,0,0,0,0,0,0,0,0,no
103,0,15,0,0,0,0,0,0,0,0,no
209,0,15,0,0,0,0,0,0,0,0,no
622,0,15,0,0,0,0,0,0,0,0,no
199,0,15,0,0,0,0,0,0,0,0,no
92,0,15,0,0,0,0,0,0,0,0,no
189,0,15,0,0,0,0,0,0,0,0,no
52,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
108,0,15,0,0,0,0,0,0,0,0,no
87,0,15,0,0,0,0,0,0,0,0,no
74,0,15,0,0,0,0,0,0,0,0,no
113,0,15,0,0,0,0,0,0,0,0,no
56,0,15,0,0,0,0,0,0,0,0,no
63,0,15,0,0,0,0,0,0,0,0,no
42,0,15,0,0,0,0,0,0,0,0,no
86,0,15,0,0,0,0,0,0,0,0,no
682,0,15,0,0,0,0,0,0,0,0,no
361,0,15,0,0,0,0,0,0,0,0,no
155,0,15,0,0,0,0,0,0,0,0,no
147,0,15,0,0,0,0,0,0,0,0,no
50,0,15,0,0,0,0,0,0,0,0,no
187,0,15,0,0,0,0,0,0,0,0,no
91,0,15,0,0,0,0,0,0,0,0,no
116,0,15,0,0,0,0,0,0,0,0,no
48,0,15,0,0,0,0,0,0,0,0,no
197,0,15,0,0,0,0,0,0,0,0,no
123,0,15,0,0,0,0,0,0,0,0,no
90,0,15,0,0,0,0,0,0,0,0,no
230,0,15,0,0,0,0,0,0,0,0,no
235,0,15,0,0,0,0,0,0,0,0,no
132,0,15,0,0,0,0,0,0,0,0,no
56,0,15,0,0,0,0,0,0,0,0,no
77,0,15,0,0,0,0,0,0,0,0,no
95,0,15,0,0,0,0,0,0,0,0,no
111,0,15,0,0,0,0,0,0,0,0,no
114,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
175,0,15,0,0,0,0,0,0,0,0,no
65,0,15,0,0,0,0,0,0,0,0,no
33,0,15,0,0,0,0,0,0,0,0,no
167,0,15,0,0,0,0,0,0,0,0,yes
30,0,15,0,0,0,0,0,0,0,0,no
600,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
303,0,15,0,0,0,0,0,0,0,0,no
703,0,15,0,0,0,0,0,0,0,0,no
92,0,15,0,0,0,0,0,0,0,0,no
1028,0,15,0,0,0,0,0,0,0,0,no
263,0,15,0,0,0,0,0,0,0,0,no
95,0,15,0,0,0,0,0,0,0,0,no
302,0,15,0,0,0,0,0,0,0,0,yes
279,0,15,0,0,0,0,0,0,0,0,no
641,0,15,0,0,0,0,0,0,0,0,no
259,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,no
208,0,15,0,0,0,0,0,0,0,0,no
140,0,15,0,0,0,0,0,0,0,0,no
53,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
232,0,15,0,0,0,0,0,0,0,0,no
145,0,15,0,0,0,0,0,0,0,0,no
52,0,15,0,0,0,0,0,0,0,0,no
50,0,15,0,0,0,0,0,0,0,0,no
58,0,15,0,0,0,0,0,0,0,0,no
198,0,15,0,0,0,0,0,0,0,0,no
100,0,15,0,0,0,0,0,0,0,0,no
61,0,15,0,0,0,0,0,0,0,0,yes
332,0,15,0,0,0,0,0,0,0,0,no
275,87,15,1,0,1,68,68,68,49,49,no
72,0,15,0,0,0,0,0,0,0,0,no
144,0,15,0,0,0,0,0,0,0,0,no
941,941,15,1,0,1,941,941,941,941,941,no
44,0,15,0,0,0,0,0,0,0,0,no
1077,0,15,0,0,0,0,0,0,0,0,no
136,0,15,0,0,0,0,0,0,0,0,no
416,227,15,2,0,1,201,188,100.5,175,174,yes
128,60,15,2,0,1,18,18,9,44,34,yes
40,0,15,0,0,0,0,0,0,0,0,no
278,0,15,0,0,0,0,0,0,0,0,no
80,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
137,0,15,0,0,0,0,0,0,0,0,no
136,0,15,0,0,0,0,0,0,0,0,no
1654,99,15,2,2,1,58,54,29,17,15,yes
793,4,15,1,1,1,2,2,2,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
51,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
54,0,15,0,0,0,0,0,0,0,0,yes
39,0,15,0,0,0,0,0,0,0,0,yes
46,0,15,0,0,0,0,0,0,0,0,yes
47,0,15,0,0,0,0,0,0,0,0,no
43,0,15,0,0,0,0,0,0,0,0,no
53,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,yes
46,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
60,0,15,0,0,0,0,0,0,0,0,no
50,0,15,0,0,0,0,0,0,0,0,yes
33,0,15,0,0,0,0,0,0,0,0,no
47,0,15,0,0,0,0,0,0,0,0,no
75,0,15,0,0,0,0,0,0,0,0,no
229,0,15,0,0,0,0,0,0,0,0,no
290,0,15,0,0,0,0,0,0,0,0,no
103,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,yes
54,0,15,0,0,0,0,0,0,0,0,yes
39,0,15,0,0,0,0,0,0,0,0,yes
45,0,15,0,0,0,0,0,0,0,0,yes
46,0,15,0,0,0,0,0,0,0,0,yes
42,0,15,0,0,0,0,0,0,0,0,yes
52,0,15,0,0,0,0,0,0,0,0,yes
39,0,15,0,0,0,0,0,0,0,0,yes
38,0,15,0,0,0,0,0,0,0,0,yes
38,0,15,0,0,0,0,0,0,0,0,yes
59,0,15,0,0,0,0,0,0,0,0,no
47,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
108,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
32,0,15,0,0,0,0,0,0,0,0,no
49,0,15,0,0,0,0,0,0,0,0,no
210,0,15,0,0,0,0,0,0,0,0,no
81,0,15,0,0,0,0,0,0,0,0,no
59,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
52,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,yes
55,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
969,65,15,2,2,1,47,31,23.5,29,21,no
702,4,15,1,1,1,2,2,2,0,0,no
52,0,15,0,0,0,0,0,0,0,0,yes
37,0,15,0,0,0,0,0,0,0,0,yes
51,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
48,0,15,0,0,0,0,0,0,0,0,no
200,0,15,0,0,0,0,0,0,0,0,no
1710,4,15,1,0,1,4,4,4,4,4,yes
1496,0,15,0,0,0,0,0,0,0,0,no
290,0,15,0,0,0,0,0,0,0,0,no
116,0,15,0,0,0,0,0,0,0,0,no
56,0,15,0,0,0,0,0,0,0,0,yes
63,0,15,0,0,0,0,0,0,0,0,yes
66,0,15,0,0,0,0,0,0,0,0,yes
60,0,15,0,0,0,0,0,0,0,0,yes
42,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
60,0,15,0,0,0,0,0,0,0,0,yes
41,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
110,0,15,0,0,0,0,0,0,0,0,no
335,0,15,0,0,0,0,0,0,0,0,no
64,0,15,0,0,0,0,0,0,0,0,no
1374,41,15,2,0,1,35,33,17.5,29,28,yes
110,0,15,0,0,0,0,0,0,0,0,no
78,0,15,0,0,0,0,0,0,0,0,no
117,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
45,0,15,0,0,0,0,0,0,0,0,no
56,0,15,0,0,0,0,0,0,0,0,no
38,0,15,0,0,0,0,0,0,0,0,no
297,0,15,0,0,0,0,0,0,0,0,no
264,0,15,0,0,0,0,0,0,0,0,no
62,2,15,1,0,1,2,2,2,2,2,no
86,0,15,0,0,0,0,0,0,0,0,no
116,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
319,0,15,0,0,0,0,0,0,0,0,yes
39,0,15,0,0,0,0,0,0,0,0,no
40,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
41,0,15,0,0,0,0,0,0,0,0,no
106,0,15,0,0,0,0,0,0,0,0,no
83,0,15,0,0,0,0,0,0,0,0,no
110,0,15,0,0,0,0,0,0,0,0,no
110,0,15,0,0,0,0,0,0,0,0,no
1126,18,15,1,0,1,18,18,18,18,18,no
126,0,15,0,0,0,0,0,0,0,0,no
71,0,15,0,0,0,0,0,0,0,0,yes
108,0,15,0,0,0,0,0,0,0,0,yes
71,0,15,0,0,0,0,0,0,0,0,yes
319,0,15,0,0,0,0,0,0,0,0,no
258,0,15,0,0,0,0,0,0,0,0,no
46,0,15,0,0,0,0,0,0,0,0,yes
110,0,15,0,0,0,0,0,0,0,0,no
109,0,15,0,0,0,0,0,0,0,0,no
306,72,15,2,1,1,59,47,29.5,46,44,no
123,0,15,0,0,0,0,0,0,0,0,no
356,0,15,0,0,0,0,0,0,0,0,no
525,0,15,0,0,0,0,0,0,0,0,no
609,0,15,0,0,0,0,0,0,0,0,no
213,0,15,0,0,0,0,0,0,0,0,yes
45,0,15,0,0,0,0,0,0,0,0,no
495,0,15,0,0,0,0,0,0,0,0,no
49,0,15,0,0,0,0,0,0,0,0,no
51,0,15,0,0,0,0,0,0,0,0,no
53,0,15,0,0,0,0,0,0,0,0,no
592,13,15,1,0,1,13,13,13,13,13,yes
59,0,15,0,0,0,0,0,0,0,0,yes
64,0,15,0,0,0,0,0,0,0,0,no
103,0,15,0,0,0,0,0,0,0,0,no
39,0,15,0,0,0,0,0,0,0,0,no
60,0,15,0,0,0,0,0,0,0,0,yes
100,0,15,0,0,0,0,0,0,0,0,no
105,0,15,0,0,0,0,0,0,0,0,no
156,0,15,0,0,0,0,0,0,0,0,no
