@relation OPENJPA_trainingSet2-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Age numeric
@attribute 'Revision number' numeric
@attribute 'Fix number' numeric
@attribute 'Author Number' numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute AVG_LOC_added numeric
@attribute churn numeric
@attribute MAX_churn numeric
@attribute Buggyness {no,yes}

@data
97,161,17,4,0,1,129,98,32.25,107,98,no
88,136,17,3,0,1,112,90,37.333333,100,90,no
468,522,17,4,0,1,495,415,123.75,480,415,no
477,671,17,4,0,1,574,459,143.5,535,459,no
31,66,17,3,0,1,49,34,16.333333,38,34,no
57,115,17,3,0,1,86,69,28.666667,85,69,no
326,794,17,4,0,1,560,417,140,516,417,no
198,198,17,1,0,1,198,198,198,198,198,no
70,70,17,1,0,1,70,70,70,70,70,no
42,42,17,1,0,1,42,42,42,42,42,no
205,205,17,1,0,1,205,205,205,205,205,no
950,950,17,1,0,1,950,950,950,950,950,no
71,71,17,1,0,1,71,71,71,71,71,no
677,677,17,1,0,1,677,677,677,677,677,no
73,73,17,1,0,1,73,73,73,73,73,no
69,69,17,1,0,1,69,69,69,69,69,no
39,39,17,1,0,1,39,39,39,39,39,no
75,75,17,1,0,1,75,75,75,75,75,no
105,105,17,1,0,1,105,105,105,105,105,no
81,81,17,1,0,1,81,81,81,81,81,no
117,117,17,1,0,1,117,117,117,117,117,no
242,242,17,1,0,1,242,242,242,242,242,no
159,159,17,1,0,1,159,159,159,159,159,no
71,71,17,1,0,1,71,71,71,71,71,no
67,67,17,1,0,1,67,67,67,67,67,no
373,373,17,1,0,1,373,373,373,373,373,no
30,30,17,1,0,1,30,30,30,30,30,no
89,89,17,1,0,1,89,89,89,89,89,no
190,190,17,1,0,1,190,190,190,190,190,no
32,32,17,1,0,1,32,32,32,32,32,no
153,153,17,1,0,1,153,153,153,153,153,no
105,105,17,1,0,1,105,105,105,105,105,no
794,794,17,1,0,1,794,794,794,794,794,no
711,711,17,1,0,1,711,711,711,711,711,no
130,130,17,1,0,1,130,130,130,130,130,no
784,784,17,1,0,1,784,784,784,784,784,no
461,461,17,1,0,1,461,461,461,461,461,no
674,674,17,1,0,1,674,674,674,674,674,no
280,280,17,1,0,1,280,280,280,280,280,no
157,157,17,1,0,1,157,157,157,157,157,no
336,336,17,1,0,1,336,336,336,336,336,no
86,86,17,1,0,1,86,86,86,86,86,no
1412,1412,17,1,0,1,1412,1412,1412,1412,1412,no
84,84,17,1,0,1,84,84,84,84,84,no
283,283,17,1,0,1,283,283,283,283,283,no
159,159,17,1,0,1,159,159,159,159,159,no
125,125,17,1,0,1,125,125,125,125,125,no
146,146,17,1,0,1,146,146,146,146,146,no
119,119,17,1,0,1,119,119,119,119,119,no
29,29,17,1,0,1,29,29,29,29,29,no
50,50,17,1,0,1,50,50,50,50,50,no
335,335,17,1,0,1,335,335,335,335,335,no
102,102,17,1,0,1,102,102,102,102,102,no
217,217,17,1,0,1,217,217,217,217,217,no
100,100,17,1,0,1,100,100,100,100,100,no
360,360,17,1,0,1,360,360,360,360,360,no
110,110,17,1,0,1,110,110,110,110,110,no
211,211,17,1,0,1,211,211,211,211,211,no
754,754,17,1,0,1,754,754,754,754,754,no
198,198,17,1,0,1,198,198,198,198,198,no
83,83,17,1,0,1,83,83,83,83,83,no
152,152,17,1,0,1,152,152,152,152,152,no
47,47,17,1,0,1,47,47,47,47,47,no
57,57,17,1,0,1,57,57,57,57,57,no
121,121,17,1,0,1,121,121,121,121,121,no
84,84,17,1,0,1,84,84,84,84,84,no
76,76,17,1,0,1,76,76,76,76,76,no
102,102,17,1,0,1,102,102,102,102,102,no
54,54,17,1,0,1,54,54,54,54,54,no
58,58,17,1,0,1,58,58,58,58,58,no
39,39,17,1,0,1,39,39,39,39,39,no
81,81,17,1,0,1,81,81,81,81,81,no
741,741,17,1,0,1,741,741,741,741,741,no
366,366,17,1,0,1,366,366,366,366,366,no
149,149,17,1,0,1,149,149,149,149,149,no
163,163,17,1,0,1,163,163,163,163,163,no
42,42,17,1,0,1,42,42,42,42,42,no
223,223,17,1,0,1,223,223,223,223,223,no
85,85,17,1,0,1,85,85,85,85,85,no
130,130,17,1,0,1,130,130,130,130,130,no
46,46,17,1,0,1,46,46,46,46,46,no
215,215,17,1,0,1,215,215,215,215,215,no
125,125,17,1,0,1,125,125,125,125,125,no
91,91,17,1,0,1,91,91,91,91,91,no
263,263,17,1,0,1,263,263,263,263,263,no
253,253,17,1,0,1,253,253,253,253,253,no
145,145,17,1,0,1,145,145,145,145,145,no
62,62,17,1,0,1,62,62,62,62,62,no
74,74,17,1,0,1,74,74,74,74,74,no
95,95,17,1,0,1,95,95,95,95,95,no
116,116,17,1,0,1,116,116,116,116,116,no
122,122,17,1,0,1,122,122,122,122,122,no
37,37,17,1,0,1,37,37,37,37,37,no
191,191,17,1,0,1,191,191,191,191,191,no
160,160,17,1,0,1,160,160,160,160,160,no
71,71,17,1,0,1,71,71,71,71,71,no
30,30,17,1,0,1,30,30,30,30,30,no
27,27,17,1,0,1,27,27,27,27,27,no
644,644,17,1,0,1,644,644,644,644,644,no
56,56,17,1,0,1,56,56,56,56,56,no
317,317,17,1,0,1,317,317,317,317,317,no
763,763,17,1,0,1,763,763,763,763,763,no
278,278,17,1,0,1,278,278,278,278,278,no
95,95,17,1,0,1,95,95,95,95,95,no
246,246,17,1,0,1,246,246,246,246,246,no
294,294,17,1,0,1,294,294,294,294,294,no
711,711,17,1,0,1,711,711,711,711,711,no
263,263,17,1,0,1,263,263,263,263,263,no
42,42,17,1,0,1,42,42,42,42,42,no
224,224,17,1,0,1,224,224,224,224,224,no
132,132,17,1,0,1,132,132,132,132,132,no
50,50,17,1,0,1,50,50,50,50,50,no
34,34,17,1,0,1,34,34,34,34,34,no
208,208,17,1,0,1,208,208,208,208,208,no
153,153,17,1,0,1,153,153,153,153,153,no
49,49,17,1,0,1,49,49,49,49,49,no
48,48,17,1,0,1,48,48,48,48,48,no
55,55,17,1,0,1,55,55,55,55,55,no
206,206,17,1,0,1,206,206,206,206,206,no
106,106,17,1,0,1,106,106,106,106,106,no
355,355,17,1,0,1,355,355,355,355,355,no
193,193,17,1,0,1,193,193,193,193,193,no
75,75,17,1,0,1,75,75,75,75,75,no
48,48,17,1,0,1,48,48,48,48,48,no
106,106,17,1,0,1,106,106,106,106,106,no
193,193,17,1,0,1,193,193,193,193,193,no
48,48,17,1,0,1,48,48,48,48,48,no
1051,1051,17,1,0,1,1051,1051,1051,1051,1051,no
1050,1050,17,1,0,1,1050,1050,1050,1050,1050,no
109,109,17,1,0,1,109,109,109,109,109,no
558,558,17,1,0,1,558,558,558,558,558,no
40,40,17,1,0,1,40,40,40,40,40,no
1161,1161,17,1,0,1,1161,1161,1161,1161,1161,no
132,132,17,1,0,1,132,132,132,132,132,no
238,238,17,1,0,1,238,238,238,238,238,no
445,445,17,1,0,1,445,445,445,445,445,no
1248,1248,17,1,0,1,1248,1248,1248,1248,1248,no
390,390,17,1,0,1,390,390,390,390,390,no
198,198,17,1,0,1,198,198,198,198,198,no
114,114,17,1,0,1,114,114,114,114,114,no
328,328,17,1,0,1,328,328,328,328,328,no
46,46,17,1,0,1,46,46,46,46,46,no
207,207,17,1,0,1,207,207,207,207,207,no
1025,1025,17,1,0,1,1025,1025,1025,1025,1025,no
564,564,17,1,0,1,564,564,564,564,564,no
386,386,17,1,0,1,386,386,386,386,386,no
162,162,17,1,0,1,162,162,162,162,162,no
36,36,17,1,0,1,36,36,36,36,36,no
314,314,17,1,0,1,314,314,314,314,314,no
84,84,17,1,0,1,84,84,84,84,84,no
41,41,17,1,0,1,41,41,41,41,41,no
187,187,17,1,0,1,187,187,187,187,187,no
133,133,17,1,0,1,133,133,133,133,133,no
83,83,17,1,0,1,83,83,83,83,83,no
45,45,17,1,0,1,45,45,45,45,45,no
199,199,17,1,0,1,199,199,199,199,199,no
900,900,17,1,0,1,900,900,900,900,900,no
74,74,17,1,0,1,74,74,74,74,74,no
672,672,17,1,0,1,672,672,672,672,672,no
85,85,17,1,0,1,85,85,85,85,85,no
83,85,17,1,0,1,85,85,85,85,85,no
41,41,17,1,0,1,41,41,41,41,41,no
85,85,17,1,0,1,85,85,85,85,85,no
113,113,17,1,0,1,113,113,113,113,113,no
81,81,17,1,0,1,81,81,81,81,81,no
114,114,17,1,0,1,114,114,114,114,114,no
263,263,17,1,0,1,263,263,263,263,263,no
202,202,17,1,0,1,202,202,202,202,202,no
86,87,17,1,0,1,87,87,87,87,87,no
81,82,17,1,0,1,82,82,82,82,82,no
378,378,17,1,0,1,378,378,378,378,378,no
31,31,17,1,0,1,31,31,31,31,31,no
120,121,17,1,0,1,121,121,121,121,121,no
209,209,17,1,0,1,209,209,209,209,209,no
35,35,17,1,0,1,35,35,35,35,35,no
65,65,17,1,0,1,65,65,65,65,65,no
175,180,17,2,0,1,178,178,89,180,178,no
172,172,17,1,0,1,172,172,172,172,172,no
1250,1252,17,2,0,1,1251,1251,625.5,1252,1251,no
751,751,17,1,0,1,751,751,751,751,751,no
155,157,17,2,0,1,156,156,78,157,156,no
1262,1267,17,2,0,1,1265,1265,632.5,1267,1265,no
683,685,17,2,0,1,684,684,342,685,684,no
1083,1086,17,2,0,1,1085,1085,542.5,1086,1085,no
401,402,17,1,0,1,402,402,402,402,402,no
174,175,17,1,0,1,175,175,175,175,175,no
378,384,17,2,0,1,381,381,190.5,384,381,no
98,99,17,1,0,1,99,99,99,99,99,no
1773,1777,17,2,0,1,1775,1775,887.5,1777,1775,no
107,109,17,1,0,1,109,109,109,109,109,no
331,331,17,1,0,1,331,331,331,331,331,no
195,195,17,1,0,1,195,195,195,195,195,no
172,178,17,2,0,1,175,175,87.5,178,175,no
165,165,17,1,0,1,165,165,165,165,165,no
164,168,17,2,0,1,166,166,83,168,166,no
30,30,17,1,0,1,30,30,30,30,30,no
51,51,17,1,0,1,51,51,51,51,51,no
382,382,17,1,0,1,382,382,382,382,382,no
101,106,17,2,0,1,104,104,52,106,104,no
266,266,17,1,0,1,266,266,266,266,266,no
144,145,17,1,0,1,145,145,145,145,145,no
410,410,17,1,0,1,410,410,410,410,410,no
116,116,17,1,0,1,116,116,116,116,116,no
203,203,17,1,0,1,203,203,203,203,203,no
696,696,17,1,0,1,696,696,696,696,696,no
200,200,17,1,0,1,200,200,200,200,200,no
85,85,17,1,0,1,85,85,85,85,85,no
175,175,17,1,0,1,175,175,175,175,175,no
55,55,17,1,0,1,55,55,55,55,55,no
65,66,17,1,0,1,66,66,66,66,66,no
124,124,17,1,0,1,124,124,124,124,124,no
98,98,17,1,0,1,98,98,98,98,98,no
84,84,17,1,0,1,84,84,84,84,84,no
111,112,17,1,0,1,112,112,112,112,112,no
60,60,17,1,0,1,60,60,60,60,60,no
60,60,17,1,0,1,60,60,60,60,60,no
45,45,17,1,0,1,45,45,45,45,45,no
87,88,17,1,0,1,88,88,88,88,88,no
780,780,17,1,0,1,780,780,780,780,780,no
418,418,17,1,0,1,418,418,418,418,418,no
155,156,17,1,0,1,156,156,156,156,156,no
181,182,17,1,0,1,182,182,182,182,182,no
53,53,17,1,0,1,53,53,53,53,53,no
225,225,17,1,0,1,225,225,225,225,225,no
116,116,17,1,0,1,116,116,116,116,116,no
134,134,17,1,0,1,134,134,134,134,134,no
54,55,17,1,0,1,55,55,55,55,55,no
249,249,17,1,0,1,249,249,249,249,249,no
156,156,17,1,0,1,156,156,156,156,156,no
118,118,17,1,0,1,118,118,118,118,118,no
283,283,17,1,0,1,283,283,283,283,283,no
279,280,17,1,0,1,280,280,280,280,280,no
164,165,17,1,0,1,165,165,165,165,165,no
63,70,17,2,0,1,67,67,33.5,70,67,no
90,91,17,1,0,1,91,91,91,91,91,no
113,113,17,1,0,1,113,113,113,113,113,no
133,133,17,1,0,1,133,133,133,133,133,no
140,140,17,1,0,1,140,140,140,140,140,no
44,44,17,1,0,1,44,44,44,44,44,no
214,214,17,1,0,1,214,214,214,214,214,no
166,166,17,1,0,1,166,166,166,166,166,no
69,69,17,1,0,1,69,69,69,69,69,no
32,32,17,1,0,1,32,32,32,32,32,no
29,31,17,2,0,1,30,30,15,31,30,no
700,700,17,1,0,1,700,700,700,700,700,no
130,130,17,1,0,1,130,130,130,130,130,no
184,184,17,1,0,1,184,184,184,184,184,no
296,296,17,1,0,1,296,296,296,296,296,no
841,843,17,2,0,1,842,842,421,843,842,no
315,317,17,2,0,1,316,316,158,317,316,no
275,275,17,1,0,1,275,275,275,275,275,no
306,306,17,1,0,1,306,306,306,306,306,no
691,695,17,2,0,1,693,691,346.5,691,691,no
298,298,17,1,0,1,298,298,298,298,298,no
53,53,17,1,0,1,53,53,53,53,53,no
164,164,17,1,0,1,164,164,164,164,164,no
36,37,17,1,0,1,37,37,37,37,37,no
230,231,17,1,0,1,231,231,231,231,231,no
150,150,17,1,0,1,150,150,150,150,150,no
60,60,17,1,0,1,60,60,60,60,60,no
57,57,17,1,0,1,57,57,57,57,57,no
215,216,17,1,0,1,216,216,216,216,216,no
110,110,17,1,0,1,110,110,110,110,110,no
152,152,17,1,0,1,152,152,152,152,152,no
391,391,17,1,0,1,391,391,391,391,391,no
70,72,17,2,0,1,71,71,35.5,72,71,no
40,40,17,1,0,1,40,40,40,40,40,no
328,328,17,1,0,1,328,328,328,328,328,no
90,90,17,1,0,1,90,90,90,90,90,no
53,53,17,1,0,1,53,53,53,53,53,no
250,250,17,1,0,1,250,250,250,250,250,no
158,158,17,1,0,1,158,158,158,158,158,no
965,965,17,1,0,1,965,965,965,965,965,no
73,73,17,2,0,1,73,58,36.5,73,58,no
69,69,17,2,0,1,69,54,34.5,69,54,no
193,212,17,2,0,1,203,203,101.5,212,203,no
167,167,17,1,0,1,167,167,167,167,167,no
62,2,17,1,0,1,1,1,1,0,0,no
100,0,17,0,0,0,0,0,0,0,0,no
211,0,17,0,0,0,0,0,0,0,0,no
258,7,17,1,0,1,4,4,4,1,1,no
147,0,17,0,0,0,0,0,0,0,0,no
50,0,17,0,0,0,0,0,0,0,0,no
602,23,17,2,0,2,11,11,5.5,1,1,no
880,21,17,4,0,3,14,1,3.5,7,6,no
48,42,17,5,0,3,19,10,3.8,6,4,no
58,0,17,0,0,0,0,0,0,0,0,no
159,7,17,2,0,1,4,2,2,1,1,no
60,1,17,1,0,1,0,0,0,1,1,no
135,2,17,1,0,1,1,1,1,0,0,no
168,57,17,2,0,1,18,17,9,21,21,no
366,32,17,2,0,2,11,6,5.5,10,6,no
259,8,17,3,0,2,4,1,1.333333,2,1,no
32,0,17,0,0,0,0,0,0,0,0,no
243,2,17,1,0,1,1,1,1,0,0,no
42,0,17,0,0,0,0,0,0,0,0,no
126,0,17,0,0,0,0,0,0,0,0,no
58,0,17,0,0,0,0,0,0,0,0,no
169,3,17,1,0,1,2,2,2,1,1,no
172,16,17,1,0,1,8,8,8,0,0,no
322,0,17,0,0,0,0,0,0,0,0,no
46,0,17,0,0,0,0,0,0,0,0,no
38,0,17,0,0,0,0,0,0,0,0,no
94,4,17,2,0,1,1,1,0.5,2,2,no
1384,91,17,5,0,2,46,33,9.2,3,2,no
639,149,17,2,0,1,80,23,40,25,18,no
43,0,17,0,0,0,0,0,0,0,0,no
455,0,17,0,0,0,0,0,0,0,0,no
364,10,17,2,0,2,7,6,3.5,4,4,no
218,5,17,1,0,1,3,3,3,1,1,no
438,5,17,1,0,1,1,1,1,3,3,no
177,0,17,0,0,0,0,0,0,0,0,no
44,0,17,0,0,0,0,0,0,0,0,no
124,5,17,1,0,1,1,1,1,3,3,no
77,31,17,1,0,1,19,19,19,7,7,no
128,0,17,0,0,0,0,0,0,0,0,no
256,19,17,2,0,1,9,6,4.5,1,1,no
156,0,17,0,0,0,0,0,0,0,0,no
634,163,17,3,0,2,86,78,28.666667,15,10,no
40,0,17,0,0,0,0,0,0,0,0,no
200,0,17,0,0,0,0,0,0,0,0,no
51,10,17,1,0,1,8,8,8,6,6,no
77,31,17,1,0,1,17,17,17,3,3,no
163,102,17,1,0,1,36,36,36,30,30,no
33,0,17,0,0,0,0,0,0,0,0,no
81,52,17,1,0,1,21,21,21,10,10,no
33,0,17,0,0,0,0,0,0,0,0,no
194,110,17,1,0,1,62,62,62,14,14,no
40,0,17,0,0,0,0,0,0,0,0,no
46,46,17,2,0,2,46,31,23,46,31,no
70,29,17,1,0,1,10,10,10,9,9,no
72,20,17,1,0,1,6,6,6,8,8,no
128,84,17,2,0,2,39,39,19.5,6,5,no
91,46,17,1,0,1,18,18,18,10,10,no
145,124,17,1,0,1,48,48,48,28,28,no
190,142,17,2,0,2,64,64,32,14,11,no
104,75,17,2,0,2,48,48,24,23,22,no
67,27,17,1,0,1,9,9,9,9,9,no
203,94,17,1,0,1,56,56,56,18,18,no
60,6,17,1,0,1,2,2,2,2,2,no
43,7,17,1,0,1,2,2,2,3,3,no
51,7,17,1,0,1,2,2,2,3,3,no
67,43,17,1,0,1,20,20,20,3,3,no
40,9,17,1,0,1,2,2,2,5,5,no
48,19,17,1,0,1,6,6,6,7,7,no
195,107,17,1,0,1,50,50,50,7,7,no
75,30,17,1,0,1,15,15,15,0,0,no
56,30,17,1,0,1,7,7,7,16,16,no
53,53,17,2,0,2,53,38,26.5,53,38,no
41,41,17,2,0,2,41,26,20.5,41,26,no
221,166,17,1,0,1,75,75,75,16,16,no
103,0,17,0,0,0,0,0,0,0,0,no
98,39,17,1,0,1,18,18,18,3,3,no
80,0,17,0,0,0,0,0,0,0,0,no
207,138,17,1,0,1,66,66,66,6,6,no
172,87,17,2,0,1,39,35,19.5,9,9,no
44,16,17,2,0,2,15,15,7.5,16,15,no
190,95,17,1,0,1,55,55,55,15,15,no
44,4,17,1,0,1,2,2,2,0,0,no
90,55,17,1,0,1,33,33,33,11,11,no
44,4,17,1,0,1,2,2,2,0,0,no
141,103,17,1,0,1,40,40,40,23,23,no
167,107,17,1,0,1,61,61,61,15,15,no
62,29,17,1,0,1,10,10,10,9,9,no
62,29,17,1,0,1,10,10,10,9,9,no
42,0,17,0,0,0,0,0,0,0,0,no
396,67,17,2,0,2,7,7,3.5,53,48,no
44,0,17,0,0,0,0,0,0,0,0,no
29,0,17,0,0,0,0,0,0,0,0,no
53,0,17,0,0,0,0,0,0,0,0,no
58,0,17,0,0,0,0,0,0,0,0,no
101,52,17,1,0,1,33,33,33,14,14,no
152,101,17,3,0,2,60,18,20,55,37,no
142,95,17,1,0,1,36,36,36,23,23,no
40,0,17,0,0,0,0,0,0,0,0,no
40,0,17,0,0,0,0,0,0,0,0,no
92,51,17,1,0,1,29,29,29,7,7,no
76,30,17,1,0,1,15,15,15,0,0,no
78,40,17,1,0,1,23,23,23,6,6,no
48,15,17,1,0,1,5,5,5,5,5,no
100,45,17,1,0,1,19,19,19,7,7,no
738,508,17,7,0,2,283,207,40.428571,72,48,no
128,77,17,2,0,1,44,43,22,13,12,no
33,33,17,1,0,1,33,33,33,33,33,no
68,2,17,2,0,2,1,1,0.5,2,1,no
38,0,17,0,0,0,0,0,0,0,0,no
36,0,17,0,0,0,0,0,0,0,0,no
340,316,17,4,0,2,156,105,39,92,46,no
54,17,17,2,0,2,7,7,3.5,3,2,no
40,0,17,0,0,0,0,0,0,0,0,no
261,115,17,1,0,1,55,55,55,5,5,no
115,80,17,2,0,2,28,28,14,24,21,no
60,26,17,2,0,2,13,13,6.5,2,1,no
204,114,17,2,0,1,48,1,24,18,12,no
137,98,17,1,0,1,38,38,38,22,22,no
51,0,17,0,0,0,0,0,0,0,0,no
49,14,17,1,0,1,7,7,7,0,0,no
49,13,17,1,0,1,7,7,7,1,1,no
194,160,17,2,0,2,78,78,39,4,3,no
146,75,17,1,0,1,28,28,28,19,19,no
144,98,17,3,0,2,43,35,14.333333,24,15,no
174,72,17,1,0,1,27,27,27,18,18,no
955,8,17,2,0,2,3,1,1.5,2,2,no
341,0,17,0,0,0,0,0,0,0,0,no
112,2,17,1,0,1,1,1,1,0,0,no
125,6,17,1,0,1,3,3,3,0,0,no
411,0,17,0,0,0,0,0,0,0,0,no
173,6,17,2,0,1,3,2,1.5,0,0,no
69,0,17,0,0,0,0,0,0,0,0,no
82,2,17,1,0,1,1,1,1,0,0,no
1010,0,17,0,0,0,0,0,0,0,0,no
329,0,17,0,0,0,0,0,0,0,0,no
244,2,17,1,0,1,1,1,1,0,0,no
84,0,17,0,0,0,0,0,0,0,0,no
43,0,17,0,0,0,0,0,0,0,0,no
69,0,17,0,0,0,0,0,0,0,0,no
64,0,17,0,0,0,0,0,0,0,0,no
161,0,17,0,0,0,0,0,0,0,0,no
88,6,17,2,0,2,4,1,2,2,2,no
304,0,17,0,0,0,0,0,0,0,0,no
704,9,17,3,0,3,5,2,1.666667,1,1,no
1766,21,17,2,0,2,19,16,9.5,17,15,no
1188,57,17,5,0,2,33,1,6.6,25,10,no
68,2,17,1,0,1,1,1,1,0,0,no
1123,9,17,3,0,2,5,2,1.666667,1,1,no
139,0,17,0,0,0,0,0,0,0,0,no
164,1,17,1,0,1,1,1,1,1,1,no
60,2,17,1,0,1,1,1,1,0,0,no
227,12,17,2,0,1,4,2,2,4,4,no
607,3,17,1,0,1,2,2,2,1,1,no
135,2,17,1,0,1,1,1,1,0,0,no
34,2,17,1,0,1,1,1,1,0,0,no
160,0,17,0,0,0,0,0,0,0,0,no
2047,18,17,1,0,1,6,6,6,6,6,no
93,2,17,1,0,1,1,1,1,0,0,no
149,0,17,0,0,0,0,0,0,0,0,no
133,6,17,2,0,1,4,1,2,2,2,no
66,9,17,2,0,1,4,1,2,1,1,no
101,6,17,2,0,1,4,1,2,2,2,no
266,5,17,2,0,1,3,1,1.5,1,1,no
541,11,17,2,0,1,9,1,4.5,7,7,no
318,0,17,0,0,0,0,0,0,0,0,no
365,0,17,0,0,0,0,0,0,0,0,no
86,0,17,0,0,0,0,0,0,0,0,no
74,0,17,0,0,0,0,0,0,0,0,no
79,0,17,0,0,0,0,0,0,0,0,no
89,0,17,0,0,0,0,0,0,0,0,no
173,0,17,0,0,0,0,0,0,0,0,no
78,0,17,0,0,0,0,0,0,0,0,no
58,0,17,0,0,0,0,0,0,0,0,no
67,0,17,0,0,0,0,0,0,0,0,no
48,0,17,0,0,0,0,0,0,0,0,no
59,0,17,0,0,0,0,0,0,0,0,no
80,0,17,0,0,0,0,0,0,0,0,no
63,0,17,0,0,0,0,0,0,0,0,no
124,3,17,1,0,1,2,2,2,1,1,no
48,0,17,0,0,0,0,0,0,0,0,no
262,2,17,1,0,1,1,1,1,0,0,no
130,2,17,1,0,1,1,1,1,0,0,no
1579,18,17,5,0,3,13,1,2.6,16,4,no
169,2,17,1,0,1,1,1,1,0,0,no
92,0,17,0,0,0,0,0,0,0,0,no
65,0,17,0,0,0,0,0,0,0,0,no
133,0,17,0,0,0,0,0,0,0,0,no
401,10,17,3,0,2,6,1,2,2,2,no
257,2,17,1,0,1,1,1,1,0,0,no
84,5,17,2,0,1,3,2,1.5,1,1,no
95,0,17,0,0,0,0,0,0,0,0,no
154,15,17,1,0,1,12,12,12,9,9,no
96,0,17,0,0,0,0,0,0,0,0,no
149,0,17,0,0,0,0,0,0,0,0,no
230,0,17,0,0,0,0,0,0,0,0,no
421,0,17,0,0,0,0,0,0,0,0,no
174,0,17,0,0,0,0,0,0,0,0,no
104,2,17,1,0,1,1,1,1,0,0,no
93,2,17,1,0,1,1,1,1,0,0,no
110,2,17,1,0,1,1,1,1,0,0,no
80,2,17,1,0,1,1,1,1,0,0,no
258,2,17,1,0,1,1,1,1,0,0,no
86,0,17,0,0,0,0,0,0,0,0,no
55,0,17,0,0,0,0,0,0,0,0,no
51,0,17,0,0,0,0,0,0,0,0,no
52,0,17,0,0,0,0,0,0,0,0,no
60,0,17,0,0,0,0,0,0,0,0,no
46,0,17,0,0,0,0,0,0,0,0,no
81,2,17,1,0,1,1,1,1,0,0,no
400,7,17,2,0,2,4,1,2,1,1,no
84,0,17,0,0,0,0,0,0,0,0,no
94,0,17,0,0,0,0,0,0,0,0,no
93,0,17,0,0,0,0,0,0,0,0,no
859,165,17,6,0,2,147,1,24.5,131,107,no
167,0,17,0,0,0,0,0,0,0,0,no
167,0,17,0,0,0,0,0,0,0,0,no
207,2,17,1,0,1,1,1,1,0,0,no
339,64,17,4,0,1,46,4,11.5,30,18,no
267,0,17,0,0,0,0,0,0,0,0,no
323,40,17,1,0,1,21,21,21,2,2,no
518,0,17,0,0,0,0,0,0,0,0,no
256,4,17,2,0,2,2,1,1,0,0,no
162,0,17,0,0,0,0,0,0,0,0,no
69,16,17,1,0,1,12,12,12,8,8,no
48,0,17,0,0,0,0,0,0,0,0,no
43,0,17,0,0,0,0,0,0,0,0,no
119,0,17,0,0,0,0,0,0,0,0,no
130,7,17,1,0,1,4,4,4,1,1,no
151,0,17,0,0,0,0,0,0,0,0,no
706,5,17,1,0,1,2,2,2,1,1,no
305,28,17,2,0,2,23,19,11.5,18,15,no
185,0,17,0,0,0,0,0,0,0,0,no
269,37,17,3,0,1,14,10,4.666667,11,8,no
107,48,17,2,0,1,46,1,23,46,45,no
143,4,17,1,0,1,2,2,2,0,0,no
100,0,17,0,0,0,0,0,0,0,0,no
725,87,17,3,0,2,64,52,21.333333,41,40,no
82,0,17,0,0,0,0,0,0,0,0,no
191,9,17,1,0,1,5,5,5,1,1,no
184,0,17,0,0,0,0,0,0,0,0,no
77,7,17,2,0,2,5,2,2.5,3,2,no
82,0,17,0,0,0,0,0,0,0,0,no
42,5,17,1,0,1,4,4,4,3,3,no
260,9,17,2,0,2,5,3,2.5,1,1,no
39,0,17,0,0,0,0,0,0,0,0,no
934,24,17,1,0,1,7,7,7,10,10,no
400,0,17,0,0,0,0,0,0,0,0,no
62,0,17,0,0,0,0,0,0,0,0,no
78,0,17,0,0,0,0,0,0,0,0,no
1453,94,17,3,0,1,12,1,4,72,71,no
232,0,17,0,0,0,0,0,0,0,0,no
206,0,17,0,0,0,0,0,0,0,0,no
175,137,17,2,0,1,63,28,31.5,15,13,no
689,4,17,1,0,1,2,2,2,0,0,no
493,0,17,0,0,0,0,0,0,0,0,no
53,0,17,0,0,0,0,0,0,0,0,no
602,0,17,0,0,0,0,0,0,0,0,no
443,5,17,1,0,1,3,3,3,1,1,no
97,2,17,1,0,1,2,2,2,2,2,no
850,4,17,1,0,1,4,4,4,4,4,no
151,2,17,1,0,1,1,1,1,0,0,no
92,0,17,0,0,0,0,0,0,0,0,no
42,0,17,0,0,0,0,0,0,0,0,no
35,0,17,0,0,0,0,0,0,0,0,no
144,2,17,1,1,1,1,1,1,0,0,no
3746,95,17,8,0,3,56,11,7,35,9,no
593,3,17,1,0,1,2,2,2,1,1,no
93,0,17,0,0,0,0,0,0,0,0,no
171,0,17,0,0,0,0,0,0,0,0,no
58,0,17,0,0,0,0,0,0,0,0,no
159,0,17,0,0,0,0,0,0,0,0,no
313,27,17,5,0,3,15,0,3,25,12,no
253,0,17,0,0,0,0,0,0,0,0,no
115,0,17,0,0,0,0,0,0,0,0,no
112,0,17,0,0,0,0,0,0,0,0,no
189,0,17,0,0,0,0,0,0,0,0,no
403,0,17,0,0,0,0,0,0,0,0,no
39,0,17,0,0,0,0,0,0,0,0,no
77,5,17,1,0,1,5,5,5,5,5,no
921,11,17,3,0,2,10,4,3.333333,9,4,no
533,0,17,0,0,0,0,0,0,0,0,no
167,3,17,1,0,1,2,2,2,1,1,no
1023,23,17,6,0,3,17,3,2.833333,11,8,no
124,0,17,0,0,0,0,0,0,0,0,no
377,1,17,1,0,1,1,1,1,1,1,no
430,0,17,0,0,0,0,0,0,0,0,no
35,0,17,0,0,0,0,0,0,0,0,no
572,0,17,0,0,0,0,0,0,0,0,no
