Version ID,Class Name,Version,LOC,LOC_touched,Age,Revision number,Fix number,Author Number,LOC_added,MAX_LOC_added,AVG_LOC_added,churn,MAX_churn,Buggyness
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Broker.java,1.0.0,714,5,16,1,0,1,1,1,1.0,3,3,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerFactory.java,1.0.0,121,17,16,1,0,1,17,17,17.0,17,17,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,1.0.0,4866,302,16,6,0,4,109,13,18.166666666666668,190,137,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ClearFieldManager.java,1.0.0,78,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ConnectionRetainModes.java,1.0.0,45,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java,1.0.0,1371,49,16,1,0,1,4,4,4.0,41,41,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory.java,1.0.0,212,16,16,1,0,1,16,16,16.0,16,16,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingExtent.java,1.0.0,185,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,1.0.0,481,8,16,1,0,1,4,4,4.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,1.0.0,650,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,1.0.0,437,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingSeq.java,1.0.0,134,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingStoreManager.java,1.0.0,202,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,1.0.0,821,2,16,1,0,1,1,1,1.0,0,0,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachState.java,1.0.0,50,7,16,1,0,1,7,7,7.0,7,7,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateAttachStrategy.java,1.0.0,198,26,16,1,0,1,17,17,17.0,8,8,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,1.0.0,946,14,16,1,0,1,9,9,9.0,4,4,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,1.0.0,596,8,16,1,0,1,5,5,5.0,2,2,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECleanState.java,1.0.0,85,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECopyState.java,1.0.0,83,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDeletedState.java,1.0.0,73,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDirtyState.java,1.0.0,89,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,1.0.0,76,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,1.0.0,736,5,16,1,1,1,2,2,2.0,1,1,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Extent.java,1.0.0,91,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExtentImpl.java,1.0.0,353,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java,1.0.0,363,4,16,1,0,1,2,2,2.0,0,0,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,1.0.0,717,6,16,1,0,1,3,3,3.0,0,0,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,1.0.0,903,47,16,2,0,2,30,23,15.0,13,13,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinalizingBrokerImpl.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FindCallbacks.java,1.0.0,43,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/HollowState.java,1.0.0,82,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InMemorySavepointManager.java,1.0.0,65,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InverseManager.java,1.0.0,409,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java,1.0.0,214,3,16,1,1,1,2,2,2.0,1,1,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockLevels.java,1.0.0,43,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java,1.0.0,111,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java,1.0.0,262,4,16,1,0,1,4,4,4.0,4,4,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/NoneLockManager.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,1.0.0,739,16,16,3,0,3,12,8,4.0,8,6,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpCallbacks.java,1.0.0,55,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPASavepoint.java,1.0.0,127,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,1.0.0,499,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OrderingMergedResultObjectProvider.java,1.0.0,110,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCData.java,1.0.0,107,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java,1.0.0,313,1,16,1,0,1,1,1,1.0,1,1,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCResultObjectProvider.java,1.0.0,42,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,1.0.0,495,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCleanState.java,1.0.0,84,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedFlushedState.java,1.0.0,39,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java,1.0.0,94,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDirtyState.java,1.0.0,93,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java,1.0.0,91,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java,1.0.0,38,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java,1.0.0,94,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,1.0.0,93,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java,1.0.0,93,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java,1.0.0,79,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDirtyState.java,1.0.0,68,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransNewState.java,1.0.0,62,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransState.java,1.0.0,121,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Query.java,1.0.0,192,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java,1.0.0,284,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryFlushModes.java,1.0.0,57,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryHints.java,1.0.0,31,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1.0.0,2156,11,16,3,0,3,8,4,2.6666666666666665,5,3,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryLanguages.java,1.0.0,70,18,16,2,0,2,13,10,6.5,8,8,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java,1.0.0,51,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ROPStoreManager.java,1.0.0,80,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/RestoreState.java,1.0.0,43,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java,1.0.0,357,11,16,2,0,2,9,8,4.5,7,7,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java,1.0.0,230,32,16,2,0,1,26,21,13.0,20,19,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java,1.0.0,230,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java,1.0.0,39,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Seq.java,1.0.0,73,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,1.0.0,857,5,16,1,0,1,4,4,4.0,3,3,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,1.0.0,3143,131,16,3,1,2,115,102,38.333333333333336,105,95,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,1.0.0,441,27,16,2,0,1,15,1,7.5,3,3,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,1.0.0,426,2,16,1,0,1,1,1,1.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java,1.0.0,322,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java,1.0.0,62,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java,1.0.0,73,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TLoadedState.java,1.0.0,40,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,1.0.0,67,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java,1.0.0,138,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java,1.0.0,39,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,1.0.0,66,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java,1.0.0,66,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java,1.0.0,345,29,16,2,0,1,19,1,9.5,9,9,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java,1.0.0,140,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Abs.java,1.0.0,70,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,1.0.0,516,41,16,2,0,1,36,33,18.0,31,31,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java,1.0.0,42,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Add.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java,1.0.0,97,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateListener.java,1.0.0,72,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java,1.0.0,93,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java,1.0.0,58,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AndExpression.java,1.0.0,70,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java,1.0.0,58,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Args.java,1.0.0,83,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Arguments.java,1.0.0,33,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Avg.java,1.0.0,65,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindKeyVariableExpression.java,1.0.0,46,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindValueVariableExpression.java,1.0.0,46,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableAndExpression.java,1.0.0,79,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java,1.0.0,92,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BoundVariable.java,1.0.0,84,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java,1.0.0,199,26,16,3,0,2,19,11,6.333333333333333,12,11,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Cast.java,1.0.0,76,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java,1.0.0,85,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java,1.0.0,71,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Constant.java,1.0.0,32,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java,1.0.0,85,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsKeyExpression.java,1.0.0,45,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsValueExpression.java,1.0.0,45,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Count.java,1.0.0,52,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CurrentDate.java,1.0.0,44,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Distinct.java,1.0.0,71,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Divide.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EndsWithExpression.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EqualExpression.java,1.0.0,40,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Exp.java,1.0.0,82,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Expression.java,1.0.0,33,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionFactory.java,1.0.0,409,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionParser.java,1.0.0,64,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionVisitor.java,1.0.0,49,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Extension.java,1.0.0,92,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/FilterListener.java,1.0.0,89,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue.java,1.0.0,60,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetObjectId.java,1.0.0,57,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanEqualExpression.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanExpression.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,1.0.0,728,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IndexOf.java,1.0.0,71,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InstanceofExpression.java,1.0.0,69,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IsEmptyExpression.java,1.0.0,75,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanEqualExpression.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanExpression.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Lit.java,1.0.0,72,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Literal.java,1.0.0,50,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MatchesExpression.java,1.0.0,79,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MathVal.java,1.0.0,71,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Max.java,1.0.0,53,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java,1.0.0,53,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Mod.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Multiply.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotEqualExpression.java,1.0.0,40,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotExpression.java,1.0.0,57,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Null.java,1.0.0,42,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/OrExpression.java,1.0.0,62,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Param.java,1.0.0,68,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Parameter.java,1.0.0,39,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Path.java,1.0.0,70,33,16,2,0,1,29,25,14.5,25,25,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java,1.0.0,126,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Resolver.java,1.0.0,54,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Size.java,1.0.0,49,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sqrt.java,1.0.0,43,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StartsWithExpression.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringContains.java,1.0.0,62,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringLength.java,1.0.0,66,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java,1.0.0,63,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subquery.java,1.0.0,39,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Substring.java,1.0.0,70,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subtract.java,1.0.0,41,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sum.java,1.0.0,65,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/This.java,1.0.0,42,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToLowerCase.java,1.0.0,57,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToUpperCase.java,1.0.0,58,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Trim.java,1.0.0,81,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnaryMathVal.java,1.0.0,69,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnboundVariable.java,1.0.0,68,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Val.java,1.0.0,121,4,16,1,0,1,4,4,4.0,4,4,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValExpression.java,1.0.0,60,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Value.java,1.0.0,73,5,16,1,0,1,5,5,5.0,5,5,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValuePath.java,1.0.0,56,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WildcardMatch.java,1.0.0,70,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,1.0.0,1696,9,16,2,0,2,8,2,4.0,7,5,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLParser.java,1.0.0,78,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/ParseException.java,1.0.0,161,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java,1.0.0,34,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,1.0.0,871,157,16,8,4,3,111,7,13.875,67,26,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,1.0.0,352,34,16,2,0,2,24,19,12.0,14,14,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataFactory.java,1.0.0,120,0,16,0,0,0,0,0,0.0,0,0,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,1.0.0,2338,60,16,5,0,4,42,1,8.4,32,25,yes
4,openjpa-kernel/src/main/java/org/apache/openjpa/meta/DelegatingMetaDataFactory.java,1.0.0,129,4,16,1,0,1,4,4,4.0,4,4,no
4,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,1.0.0,466,0,16,0,0,0,0,0,0.0,0,0,no
